,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
356,A6047,"['RepRap Champion Metal J-Head V6 Hot End for RepRap 3D Printer 1.75mm Filament Direct Feed Extruder 0.4mm Nozzle', '3D Solutech Skin 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG)', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Beige']",Kamo 5PCS 3D Printer 0.4mm Extruder Brass Nozzle Print Head for MK8 1.75mm ABS PLA Printer,"[2833, 3039, 3043]",1478,"['<a_154><b_220><c_12>', '<a_126><b_117><c_93>', '<a_126><b_70><c_130>']",<a_110><b_68><c_173>
357,A729,"['Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)', 'Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1)', 'Gorilla White Glue, Waterproof, 2 ounce Bottle, White, (Pack of 1)', 'Duco Cement Multi-Purpose Household Glue - 1 fl oz', 'Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']",Loctite Ultra Gel Control Super Glue 4-Gram (1363589),"[104, 148, 1123, 1473, 51, 154, 154, 155]",53,"['<a_15><b_224><c_209>', '<a_15><b_82><c_71>', '<a_224><b_46><c_172>', '<a_224><b_99><c_214>', '<a_140><b_223><c_151>', '<a_142><b_169><c_0>', '<a_142><b_169><c_0>', '<a_142><b_169><c_0>']",<a_140><b_141><c_160>
358,A961,"['Fluke TL71 Premium Test Lead Set, Right Angle']","White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25' Length",[744],79,['<a_27><b_138><c_69>'],<a_120><b_59><c_86>
359,A961,"['Fluke TL71 Premium Test Lead Set, Right Angle', 'White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25\' Length']","White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length","[744, 79]",80,"['<a_27><b_138><c_69>', '<a_120><b_59><c_86>']",<a_120><b_59><c_43>
360,A961,"['Fluke TL71 Premium Test Lead Set, Right Angle', 'White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25\' Length', 'White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10\' Length']",Uxcell a13052700ux0257 6mm to 8mm CNC Stepper Motor Shaft Coupling Coupler for Encoder,"[744, 79, 80]",2097,"['<a_27><b_138><c_69>', '<a_120><b_59><c_86>', '<a_120><b_59><c_43>']",<a_136><b_230><c_102>
361,A961,"['Fluke TL71 Premium Test Lead Set, Right Angle', 'White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25\' Length', 'White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10\' Length', 'Uxcell a13052700ux0257 6mm to 8mm CNC Stepper Motor Shaft Coupling Coupler for Encoder']","eSUN 3mm Black ABS 3D Printer filament 1kg Spool (2.2lbs), Black","[744, 79, 80, 2097]",2098,"['<a_27><b_138><c_69>', '<a_120><b_59><c_86>', '<a_120><b_59><c_43>', '<a_136><b_230><c_102>']",<a_95><b_14><c_229>
362,A2081,"['Gardner Bender 10-145F 12-10 Female Terminal, 100 Pack, Yellow AWG', 'Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG', 'Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG', 'Carwires PBS8 8-AWG Crimp Barrier Spades, 4-Pack', 'Ancor Marine Grade Electrical Heat Activated Adhesive Lined Shrink Tubing', 'SharkBite 22461LF Barb PEX Ball Valve, 1/2-Inch, Brass']",ANYCUBIC 3D Printer Heating Controller MKS MOSFET for Heatbed Extruder MOS Module,"[1210, 190, 191, 1037, 683, 1194]",2185,"['<a_44><b_0><c_219>', '<a_44><b_104><c_0>', '<a_44><b_104><c_0>', '<a_86><b_125><c_109>', '<a_55><b_108><c_126>', '<a_2><b_99><c_247>']",<a_154><b_78><c_192>
363,A2591,"['White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25\' Length', 'White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10\' Length']","Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes","[79, 80]",151,"['<a_120><b_59><c_86>', '<a_120><b_59><c_43>']",<a_26><b_112><c_213>
364,A4514,"['Red Brass Pipe Fitting, Nipple, Schedule 40 Seamless, 1/4"" NPT Male X 1-1/2"" Length', 'Industrial & Scientific"" />', 'Seek Thermal Compact Imager for iOS-Apple', '1/4"" Heat Shrink Tubing 2:1-50FT (Black)', 'Inkbird Dual Digital PID Temperature Controller 2 Relay Output 100-240V ITC-100VH+ K sensor', 'Dawson Tools DZA50 AC Line Splitter']","Anvil 8700163903, Malleable Iron Pipe Fitting, Floor Flange, 3/4"" NPT Female, Black Finish","[1610, 1135, 1158, 2493, 2142, 1781]",1539,"['<a_28><b_4><c_84>', '<a_215><b_4><c_149>', '<a_218><b_58><c_228>', '<a_55><b_74><c_162>', '<a_201><b_178><c_96>', '<a_174><b_36><c_7>']",<a_28><b_116><c_11>
365,A4547,"['Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)']",Stainless Steel Phillips Flat Machine Screw Kit #K18MPF,[36],132,['<a_172><b_4><c_1>'],<a_19><b_218><c_60>
366,A5157,"['Plastic Transfer Pipettes 3ml, Graduated, Pack of 100', 'Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24)', 'Pack of 6 - 4oz Cobalt Glass Boston Round Bottles with Pump Tops', 'Waterpik Sensonic Professional Toothbrush (SR-3000)', 'SharkNinja Rocket DeluxePro Ultra-Light Upright Corded Stick Vacuum, Bordeaux']","Liberty Oil, the Best 100% Synthetic Oil for Lubricating Your Grandfather Clocks","[122, 263, 2643, 526, 32]",1102,"['<a_106><b_60><c_163>', '<a_39><b_133><c_140>', '<a_39><b_205><c_48>', '<a_113><b_47><c_238>', '<a_141><b_28><c_71>']",<a_64><b_11><c_253>
367,A5264,"['RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)', 'Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24)', 'Karter Scientific 207B3 Vol 10ml, Screw Top, Plastic Test Tubes & Caps, Round, 16x100mm (Pack of 25)', 'Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24)']","KINGLAKE Plastic Transfer Pipettes 3ML,Essential Oils Pipettes,Graduated,Pack of 100, Makeup Tool","[50, 263, 2635, 263]",2373,"['<a_229><b_246><c_3>', '<a_39><b_133><c_140>', '<a_69><b_133><c_186>', '<a_39><b_133><c_140>']",<a_106><b_24><c_62>
368,A5264,"['RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)', 'Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24)', 'Karter Scientific 207B3 Vol 10ml, Screw Top, Plastic Test Tubes & Caps, Round, 16x100mm (Pack of 25)', 'Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24)', 'KINGLAKE Plastic Transfer Pipettes 3ML,Essential Oils Pipettes,Graduated,Pack of 100, Makeup Tool']",Milwaukee Instruments MW102 PH and Temperature Meter,"[50, 263, 2635, 263, 2373]",1476,"['<a_229><b_246><c_3>', '<a_39><b_133><c_140>', '<a_69><b_133><c_186>', '<a_39><b_133><c_140>', '<a_106><b_24><c_62>']",<a_13><b_38><c_38>
369,A5264,"['RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)', 'Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24)', 'Karter Scientific 207B3 Vol 10ml, Screw Top, Plastic Test Tubes & Caps, Round, 16x100mm (Pack of 25)', 'Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24)', 'KINGLAKE Plastic Transfer Pipettes 3ML,Essential Oils Pipettes,Graduated,Pack of 100, Makeup Tool', 'Milwaukee Instruments MW102 PH and Temperature Meter']","Milwaukee Instruments MA9015 Storage Solution for pH/ORP Electrode, 230 mL Volume","[50, 263, 2635, 263, 2373, 1476]",2232,"['<a_229><b_246><c_3>', '<a_39><b_133><c_140>', '<a_69><b_133><c_186>', '<a_39><b_133><c_140>', '<a_106><b_24><c_62>', '<a_13><b_38><c_38>']",<a_13><b_157><c_23>
370,A5313,"['5 Gallon Plastic Hedpack with cap', 'Gypsum- 1 lb.', 'Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (12 Volt)', 'Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (110 Volt)', 'Pair of 100MHz Oscilloscope Clip Probe for Tektronix HP Scope Test Leads Kit']",Longruner A4988 Stepstick Stepper Motor Driver Module + Heat Sink for 3d Printer Reprap (Pack of 5 Pcs),"[545, 2272, 620, 1346, 1912]",2002,"['<a_114><b_34><c_85>', '<a_138><b_230><c_32>', '<a_201><b_148><c_133>', '<a_201><b_148><c_104>', '<a_117><b_63><c_9>']",<a_154><b_118><c_232>
371,A5402,['Bluecell Pack of 9 PCS AA / AAA Battery Storage Hard Case Box'],"3D Solutech Natural Clear 1.75mm 3D Printer PLA Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",[1064],1701,['<a_132><b_30><c_198>'],<a_126><b_132><c_2>
372,A5589,"['Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (12 Volt)', 'Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (12 Volt)', 'Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (110 Volt)']","Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black","[620, 620, 1346]",238,"['<a_201><b_148><c_133>', '<a_201><b_148><c_133>', '<a_201><b_148><c_104>']",<a_142><b_151><c_66>
373,A5589,"['Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (12 Volt)', 'Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (12 Volt)', 'Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (110 Volt)', 'Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black']",Brew Hauler FE338  Nylon carboy carrier,"[620, 620, 1346, 238]",2413,"['<a_201><b_148><c_133>', '<a_201><b_148><c_133>', '<a_201><b_148><c_104>', '<a_142><b_151><c_66>']",<a_133><b_2><c_202>
374,A6125,"['Dremel 3D Printing BT20-01 Build Sheets (Pack of 3)', '3D Solutech Hot Pink 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)']",Matter and Form MFS1V1 3D Scanner,"[3092, 1510]",1427,"['<a_93><b_176><c_118>', '<a_126><b_132><c_10>']",<a_29><b_77><c_43>
375,A557,"['Automatic Temperature Compensation 0-32% Brix Refractometer Beer Wine CNC Fruit by Ade Advanced Optics', 'LeHigh Crawford 32-Piece Locking Peg Hook Assortment #1832A', 'Lehigh Group-Crawford 18025 25PK Peg Locks', 'Gorilla Super Glue Gel, 15 Gram, Clear', 'Senco A209809 18-Gauge-by-5/8-Inch to 1-1/4-Inch Electro Galvanized Variety Pack Brads']","HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.125"" Thickness, 12"" Width, 24"" Length","[1590, 1591, 792, 145, 978]",574,"['<a_11><b_214><c_225>', '<a_216><b_174><c_248>', '<a_216><b_149><c_39>', '<a_140><b_26><c_220>', '<a_205><b_52><c_159>']",<a_94><b_75><c_249>
376,A557,"['Automatic Temperature Compensation 0-32% Brix Refractometer Beer Wine CNC Fruit by Ade Advanced Optics', 'LeHigh Crawford 32-Piece Locking Peg Hook Assortment #1832A', 'Lehigh Group-Crawford 18025 25PK Peg Locks', 'Gorilla Super Glue Gel, 15 Gram, Clear', 'Senco A209809 18-Gauge-by-5/8-Inch to 1-1/4-Inch Electro Galvanized Variety Pack Brads', 'HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.125"" Thickness, 12"" Width, 24"" Length']","HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.250"" Thickness, 12"" Width, 12"" Length","[1590, 1591, 792, 145, 978, 574]",575,"['<a_11><b_214><c_225>', '<a_216><b_174><c_248>', '<a_216><b_149><c_39>', '<a_140><b_26><c_220>', '<a_205><b_52><c_159>', '<a_94><b_75><c_249>']",<a_37><b_40><c_60>
377,A938,"['3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds', 'Arctic Silver 5 AS5-3.5G Thermal Paste', 'Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion', 'Karter Scientific 206D2 Plastic Petri Dishes, 60 mm x 15 mm, 3 Vents, Sterile (Pack of 10)', 'CB 7101S1 72-Pieces Blank Microscope Slides & 100-Pieces Square Cover Glass', 'AmScope 25pc Assorted Specimen Collection of Prepared Microscope Slides Glass Slide with Storage Case', 'Plastic Transfer Pipettes 3ml, Graduated, Pack of 100']","3M All Weather Flashing Tape 8067 Tan, 6 in x 75 ft Slit Liner (Pack of 1)","[174, 586, 75, 2062, 637, 1323, 122]",2063,"['<a_104><b_110><c_255>', '<a_233><b_231><c_131>', '<a_163><b_108><c_200>', '<a_7><b_64><c_252>', '<a_170><b_2><c_206>', '<a_170><b_209><c_53>', '<a_106><b_60><c_163>']",<a_171><b_127><c_18>
378,A938,"['3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds', 'Arctic Silver 5 AS5-3.5G Thermal Paste', 'Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion', 'Karter Scientific 206D2 Plastic Petri Dishes, 60 mm x 15 mm, 3 Vents, Sterile (Pack of 10)', 'CB 7101S1 72-Pieces Blank Microscope Slides & 100-Pieces Square Cover Glass', 'AmScope 25pc Assorted Specimen Collection of Prepared Microscope Slides Glass Slide with Storage Case', 'Plastic Transfer Pipettes 3ml, Graduated, Pack of 100', '3M All Weather Flashing Tape 8067 Tan, 6 in x 75 ft Slit Liner (Pack of 1)']","Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black","[174, 586, 75, 2062, 637, 1323, 122, 2063]",238,"['<a_104><b_110><c_255>', '<a_233><b_231><c_131>', '<a_163><b_108><c_200>', '<a_7><b_64><c_252>', '<a_170><b_2><c_206>', '<a_170><b_209><c_53>', '<a_106><b_60><c_163>', '<a_171><b_127><c_18>']",<a_142><b_151><c_66>
379,A1128,"['Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)', 'Torin Big Red Hydraulic Bottle Jack, 50 Ton Capacity', 'RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)', '3M 08946 Clear Silicone Paste - 8 oz.']","Loctite 1999131 All Purpose Repair Putty, 2 Ounces","[104, 713, 50, 398]",1674,"['<a_15><b_224><c_209>', '<a_229><b_34><c_110>', '<a_229><b_246><c_3>', '<a_64><b_21><c_226>']",<a_224><b_245><c_105>
380,A1563,"['Fluke 62 MAX Infrared Thermometer, AA Battery, -20 to +932 Degree F Range with a NIST-Traceable Calibration Certificate with Data', 'DuPont Teflon Non-Stick', 'DuPont Teflon Silicone Lubricant', '10 Pcs PG13.5 White Plastic Waterproof Connectors Cable Glands', 'Camco 4ft TastePURE Drinking Water Hose - Lead and BPA Free, Reinforced for Maximum Kink Resistance,  1/2""Inner Diameter (22763)']",Elenco RS-500 Resistance Substitution Box,"[1483, 113, 114, 831, 126]",1303,"['<a_201><b_42><c_105>', '<a_141><b_81><c_133>', '<a_97><b_183><c_0>', '<a_48><b_47><c_25>', '<a_120><b_209><c_194>']",<a_223><b_139><c_190>
381,A1887,"['Anderson Metals Brass Pipe Fitting, 45 Degree Barstock Street Elbow, 1/8"" Female Pipe x 1/8"" Male Pipe', 'Electronics-Salon 20PCS Double-Side Prototype Board PCB, FR-4 Glass Fiber(50x70mm 5PCS, 40x60mm 5PCS, 30x70mm 5PCS, 20x80mm 5PCS)', '2W Metal Film Resistor Assorted Kit 1% tolerance 30Values 300pcs', 'Gardner Bender GHG-1538 5PK 3/8"" Grommet, Black', 'Ancor Heat Shrink Ring Terminals', 'Ancor Heat Shrink Ring Terminals', 'Irwin Tools 2629- 3 Piece High Carbon Steel- Tap 5/16"" - 24 NF', 'Anderson Metals 56115 Brass Pipe Fitting, Hex Drive Countersunk Plug, 3/8"" NPT Male Pipe', 'Eaton Weatherhead 3750X4 Brass CA360 Fitting, Street Tee, 1/4""NPT Female x NPT Male x NPT Female', 'B and K Industries D08050P 1/2-Inch OD by 50-Feet Copper Tubing']","Anderson Metals Brass Pipe Fitting, Adapter, 1/8"" Male Pipe x 1/8"" Female Pipe","[1935, 2721, 2075, 2542, 2619, 2620, 906, 1904, 1622, 795]",763,"['<a_28><b_133><c_1>', '<a_188><b_193><c_121>', '<a_223><b_252><c_24>', '<a_34><b_38><c_41>', '<a_55><b_233><c_0>', '<a_55><b_233><c_0>', '<a_191><b_197><c_66>', '<a_28><b_255><c_208>', '<a_2><b_150><c_50>', '<a_109><b_151><c_116>']",<a_28><b_133><c_5>
382,A2482,"['T&uuml;rlen Test Dial Indicator Holder Quill Clamp For Bridgeport Mill Machine Clamping Diameter 1-7/8', 'Brown & Sharpe 599-792-30 Adjustable Spring Tensioned Tap Guide', 'Super Lube 51004 Synthetic Oil with PTFE, High Viscosity, 4 oz Bottle', 'Mitutoyo 293-340 Digimatic Outside Micrometer, 0-1"" Range, 0.00005""/0.001mm Resolution, IP65, No Output, with Ratchet', 'iGaging ABSOLUTE ORIGIN 0-6"" Digital Electronic Caliper - IP54 Protection/Extreme Accuracy', 'iGaging 100-D68 Caliper Depth Base T-Bar Attachment for Dial/Digital/Vernier Calipers, 4"", 6"", 8"", 12', 'Kano Aerokroil Penetrating Oil, 10 oz. aerosol (AEROKROIL)', 'RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)', 'Noga NG8150 Heavy Duty Deburr Tool, with 10 S10 blades']","Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply","[2419, 57, 935, 678, 232, 1496, 298, 50, 1672]",365,"['<a_25><b_221><c_73>', '<a_191><b_27><c_107>', '<a_64><b_130><c_145>', '<a_163><b_150><c_163>', '<a_163><b_94><c_81>', '<a_163><b_204><c_30>', '<a_64><b_101><c_54>', '<a_229><b_246><c_3>', '<a_230><b_217><c_161>']",<a_87><b_202><c_3>
383,A2482,"['T&uuml;rlen Test Dial Indicator Holder Quill Clamp For Bridgeport Mill Machine Clamping Diameter 1-7/8', 'Brown & Sharpe 599-792-30 Adjustable Spring Tensioned Tap Guide', 'Super Lube 51004 Synthetic Oil with PTFE, High Viscosity, 4 oz Bottle', 'Mitutoyo 293-340 Digimatic Outside Micrometer, 0-1"" Range, 0.00005""/0.001mm Resolution, IP65, No Output, with Ratchet', 'iGaging ABSOLUTE ORIGIN 0-6"" Digital Electronic Caliper - IP54 Protection/Extreme Accuracy', 'iGaging 100-D68 Caliper Depth Base T-Bar Attachment for Dial/Digital/Vernier Calipers, 4"", 6"", 8"", 12', 'Kano Aerokroil Penetrating Oil, 10 oz. aerosol (AEROKROIL)', 'RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)', 'Noga NG8150 Heavy Duty Deburr Tool, with 10 S10 blades', 'Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply']","Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply","[2419, 57, 935, 678, 232, 1496, 298, 50, 1672, 365]",365,"['<a_25><b_221><c_73>', '<a_191><b_27><c_107>', '<a_64><b_130><c_145>', '<a_163><b_150><c_163>', '<a_163><b_94><c_81>', '<a_163><b_204><c_30>', '<a_64><b_101><c_54>', '<a_229><b_246><c_3>', '<a_230><b_217><c_161>', '<a_87><b_202><c_3>']",<a_87><b_202><c_3>
384,A2482,"['Brown & Sharpe 599-792-30 Adjustable Spring Tensioned Tap Guide', 'Super Lube 51004 Synthetic Oil with PTFE, High Viscosity, 4 oz Bottle', 'Mitutoyo 293-340 Digimatic Outside Micrometer, 0-1"" Range, 0.00005""/0.001mm Resolution, IP65, No Output, with Ratchet', 'iGaging ABSOLUTE ORIGIN 0-6"" Digital Electronic Caliper - IP54 Protection/Extreme Accuracy', 'iGaging 100-D68 Caliper Depth Base T-Bar Attachment for Dial/Digital/Vernier Calipers, 4"", 6"", 8"", 12', 'Kano Aerokroil Penetrating Oil, 10 oz. aerosol (AEROKROIL)', 'RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)', 'Noga NG8150 Heavy Duty Deburr Tool, with 10 S10 blades', 'Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply', 'Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply']","Loctite 22221 Purple 222MS Low Strength Thread Locker, 10 mL Bottle","[57, 935, 678, 232, 1496, 298, 50, 1672, 365, 365]",2147,"['<a_191><b_27><c_107>', '<a_64><b_130><c_145>', '<a_163><b_150><c_163>', '<a_163><b_94><c_81>', '<a_163><b_204><c_30>', '<a_64><b_101><c_54>', '<a_229><b_246><c_3>', '<a_230><b_217><c_161>', '<a_87><b_202><c_3>', '<a_87><b_202><c_3>']",<a_255><b_57><c_28>
385,A2808,"['Vktech 280Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size (5 Color)', '304 Stainless Steel Sheet, #4 Brushed Finish, Annealed, ASTM A240/ASME SA240, 0.048"" Thickness, 36"" Width, 36"" Length, 18 Gauge', 'TEMCo Motor Run Capacitor RC0011-30 mfd 370 V VAC volt 30 uf Round HVAC TEMCo AC Electric', 'Stainless Steel 304/304L Pipe Fitting, Nipple, Schedule 40 Welded, 4"" X 6"" NPT Male by Merit Brass', 'Stainless Steel 316 Cast Pipe Fitting, Hex Bushing, Class 150, 2"" NPT Male X 1"" NPT Female', 'Stainless Steel 304 Cast Pipe Fitting, 90 Degree Elbow, MSS SP-114, 1"" NPT Female', 'NIBCO 406 Series PVC Pipe Fitting, 90 Degree Elbow, Schedule 40, 1-1/2"" Slip', 'The Hillman Group 707319  XL Washered Wing Nut 1/4-20 (50-Pack)']",TapeCase 3430 0.75in X 5yd White Reflective Tape (1 Roll),"[219, 218, 2585, 87, 2733, 1765, 784, 1618]",1470,"['<a_55><b_152><c_145>', '<a_121><b_94><c_150>', '<a_167><b_222><c_201>', '<a_28><b_20><c_1>', '<a_28><b_49><c_20>', '<a_28><b_133><c_95>', '<a_28><b_208><c_254>', '<a_57><b_243><c_32>']",<a_171><b_126><c_83>
386,A3308,"['Red Devil 0325 Steel Wool, 2 Medium Course, 8 Pads', 'Industrial & Scientific"" />', 'Tach-It B-1 Single Edge Industrial Razor Blade (Pack of 100)']","CMT 529.095.31 Plug Cutter, 3/8-Inch Minor Diameter, 49/64-Inch Diameter, 1/2-Inch Shank","[99, 84, 194]",1857,"['<a_14><b_35><c_11>', '<a_163><b_153><c_37>', '<a_195><b_183><c_228>']",<a_26><b_74><c_60>
387,A4866,"['Forney 70451 Wire Rope, Vinyl Coated Aircraft Cable, 250-Feet-by 3/32-Inch thru 3/16-Inch', 'BQLZR M4 Stainless Steel 304 Hook & Eye Turnbuckle Wire Rope Tension Pack Of 5', 'Propylene Glycol 1 Quart - USP - KOSHER - PURE']","TEMCo 1/2"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft RED","[945, 481, 1170]",2740,"['<a_83><b_182><c_98>', '<a_132><b_55><c_112>', '<a_232><b_162><c_8>']",<a_65><b_148><c_67>
388,A4866,"['Forney 70451 Wire Rope, Vinyl Coated Aircraft Cable, 250-Feet-by 3/32-Inch thru 3/16-Inch', 'BQLZR M4 Stainless Steel 304 Hook & Eye Turnbuckle Wire Rope Tension Pack Of 5', 'Propylene Glycol 1 Quart - USP - KOSHER - PURE', 'TEMCo 1/2"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft RED']",Install Bay Copper Ring Terminal 2 Gauge 3/8 Inch 10 Pack - CUR238,"[945, 481, 1170, 2740]",1018,"['<a_83><b_182><c_98>', '<a_132><b_55><c_112>', '<a_232><b_162><c_8>', '<a_65><b_148><c_67>']",<a_44><b_241><c_37>
